country,continent,intercept,slope,rse
Zimbabwe,Africa,55.2212435897436,-0.0930209790209794,7.20543069561591
Swaziland,Africa,46.387858974359,0.0950748251748249,6.64409130657407
Rwanda,Africa,42.7419487179487,-0.0458314685314688,6.55826947735801
Botswana,Africa,52.9291153846154,0.0606685314685308,6.11217733062277
